tweet_id,hashtags,date,img_urls,video_url,replies,reply_to_users,retweets,links,user_mentions
1261441386412466177,['auxilioemergencial'],2020-05-15T23:40:37,[],,3,[],0,[],[]
1261441361355603970,['auxilioemergencial'],2020-05-15T23:40:31,[],,2,[],2,[],[]
1261441325733277697,['auxilioemergencial'],2020-05-15T23:40:23,['https://pbs.twimg.com/media/EYGKMUnWkAA0ttZ.jpg'],,1,[],2,[],[]
1261441324953329666,['AuxilioEmergencial'],2020-05-15T23:40:22,[],,0,[],0,[],[]
1261441248306638848,['auxilioemergencial'],2020-05-15T23:40:04,[],,0,[],0,[],[]
1261441248239312897,['auxilioemergencial'],2020-05-15T23:40:04,['https://pbs.twimg.com/media/EYGKIBhXYAQW0Lk.jpg'],,3,[],0,[],[]
1261441240882651136,['AuxílioEmergencial'],2020-05-15T23:40:02,[],,0,[],0,['http://ow.ly/9NMs30qGt9n'],[]
1261441230237569024,['auxilioemergencialnegado'],2020-05-15T23:40:00,[],,1,[],0,[],[]
1261441216014516224,['auxilioemergencial'],2020-05-15T23:39:56,['https://pbs.twimg.com/media/EYGKC6fXsAANRKH.jpg'],,6,[],1,[],[]
1261441160863600640,['auxilioemergencial'],2020-05-15T23:39:43,[],,3,[],0,['https://consultaauxilio.dataprev.gov.br/consulta/#/resultado'],[]
1261441155855761410,['auxilioemergencial'],2020-05-15T23:39:42,[],,3,[],1,[],[]
1261441153087483906,['auxilioemergencial'],2020-05-15T23:39:41,['https://pbs.twimg.com/media/EYGKCWnXsAEpEDt.jpg'],,2,[],0,[],[]
1261441119465861120,['auxilioemergencial'],2020-05-15T23:39:33,[],,0,[],0,[],[]
1261441046518644738,['auxilioemergencial'],2020-05-15T23:39:16,[],,0,[],0,[],[]
1261441020186812416,['auxilioemergencial'],2020-05-15T23:39:10,['https://pbs.twimg.com/media/EYGJ6SrX0AAFsdN.jpg'],,1,[],0,[],[]
1261440993552936961,"['auxilioemergencial', 'CAIXAtemNADApic']",2020-05-15T23:39:03,['https://pbs.twimg.com/media/EYGJ3ikXkAAe1p1.jpg'],,1,"[{'screen_name': 'clarxfs18', 'user_id': '1258973923540193280'}]",0,[],[]
1261440982849146880,['auxilioemergencial'],2020-05-15T23:39:01,[],,0,[],0,[],[]
1261440854532784128,['auxilioemergencial'],2020-05-15T23:38:30,[],,0,[],0,['https://chat.whatsapp.com/HHkNHH1MsdX6uHADVRgXUd'],[]
1261440847167361024,['auxilioemergencial'],2020-05-15T23:38:29,['https://pbs.twimg.com/media/EYGJwxUWoAEnoCy.jpg'],,12,[],2,[],[]
1261440758873305090,"['Tag', 'auxilioemergencial']",2020-05-15T23:38:08,[],,2,[],0,[],['@Caixa']
1261440746202304514,['auxilioemergencial'],2020-05-15T23:38:04,[],,0,[],0,[],[]
1261440709145452544,['auxilioemergencial'],2020-05-15T23:37:56,[],,1,[],0,[],[]
1261440701902008331,['auxilioemergencial'],2020-05-15T23:37:54,['https://pbs.twimg.com/media/EYGJoBZWoAES1f2.jpg'],,4,[],0,[],[]
1261440689281183745,['auxilioemergencial'],2020-05-15T23:37:51,[],,1,[],0,[],[]
1261440682725568513,['auxilioemergencial'],2020-05-15T23:37:49,['https://pbs.twimg.com/media/EYGJmFXWkAAnBq0.jpg'],,1,[],0,[],[]
1261440637938745345,['auxilioemergencial'],2020-05-15T23:37:39,[],,0,[],0,[],[]
1261440613184045056,['auxilioemergencial'],2020-05-15T23:37:33,[],,1,[],1,[],[]
1261440603398832128,['auxilioemergencial'],2020-05-15T23:37:30,[],,0,[],0,[],[]
1261440576202977285,['Auxilioemergencial'],2020-05-15T23:37:24,[],,1,[],0,[],[]
1261440469294342145,['auxilioemergencial'],2020-05-15T23:36:58,[],,1,[],1,[],[]
1261440465372508160,['auxilioemergencial'],2020-05-15T23:36:58,[],,1,[],1,[],[]
1261440460968476672,['auxilioemergencial'],2020-05-15T23:36:56,[],,0,[],0,[],[]
1261440440865378304,['auxilioemergencial'],2020-05-15T23:36:52,['https://pbs.twimg.com/media/EYGJZJdX0AIQWFv.jpg'],,1,[],2,[],[]
1261440408761950210,['auxilioemergencialnegado'],2020-05-15T23:36:44,[],,0,[],0,[],[]
1261440405284872192,['auxilioemergencial'],2020-05-15T23:36:43,['https://pbs.twimg.com/media/EYGJWyCWkAAqN8y.jpg'],,1,[],1,[],[]
1261440337853190146,['auxílioemergencial'],2020-05-15T23:36:27,[],,2,[],0,[],[]
1261440336959684609,['auxilioemergencial'],2020-05-15T23:36:27,['https://pbs.twimg.com/media/EYGJS94WAAURbwT.jpg'],,0,[],0,[],[]
1261440317426810880,"['auxilioemergencial', 'auxilioemergencial', 'ficaadica', 'cadunico']",2020-05-15T23:36:22,[],,0,[],0,[],[]
1261440286389043202,"['auxílioemergencial', 'humor', 'influencer', 'finalmente', 'aprovado', 'fiqueemcasa', 'semchurrasco', 'amor', 'inlove', 'anitta', 'caixa', 'brasil', 'to', 'compartilhe', 'sextou', 'fds', 'tbt', 'omgpage']",2020-05-15T23:36:15,[],,0,[],0,['https://www.instagram.com/p/CAOiMH6FBSr/?igshid=1ty4fsqsd2gg1'],[]
1261440275609616384,"['baixartiktok', 'ganharcomtiktok', 'meusaquetiktok', 'dinheiro', 'rubias', 'moedas', 'auxilioemergencial', 'URGENTE']",2020-05-15T23:36:12,[],,0,[],0,['https://vm.tiktok.com/T2mhqd/'],[]
1261440207393566723,['auxilioemergencial'],2020-05-15T23:35:56,[],,0,[],2,[],[]
1261440204507734016,['auxilioemergencial'],2020-05-15T23:35:55,['https://pbs.twimg.com/media/EYGJLTFXYAsI_vW.jpg'],,0,[],0,[],[]
1261440171968356358,"['caixa', 'CaixaEconomicaFederal', 'auxilioemergecial', 'auxilioemergencial', 'AUXILIONEGLIGENCIAL', 'COVID', 'Brasil', 'coronavirusbrasil']",2020-05-15T23:35:48,[],,0,[],0,['https://compartilhandonoticias.com.br/negocios/saque-da-2-parcela-do-auxilio-emergencial-de-r-600-sera-liberado-no-dia-30/tIjeErkZ4xaMHNIKMw'],[]
1261440148153106432,['AuxilioEmergencial'],2020-05-15T23:35:42,[],,0,[],0,[],[]
1261440143883460608,['auxilioemergencial'],2020-05-15T23:35:41,[],,0,[],0,[],[]
1261440109230141441,['AuxilioEmergencial'],2020-05-15T23:35:33,[],,4,[],0,[],[]
1261440076459868160,['auxilioemergencial'],2020-05-15T23:35:25,[],,2,[],0,[],[]
1261440069572976643,['auxilioemergencial'],2020-05-15T23:35:23,[],,0,[],0,[],[]
1261440050404917248,['auxilioemergencial'],2020-05-15T23:35:19,[],,1,[],4,[],[]
1261440009921605633,['AuxílioEmergencial'],2020-05-15T23:35:09,[],,4,[],0,[],[]
1261439969047883782,['auxilioemergencial'],2020-05-15T23:34:59,[],,1,[],0,[],[]
1261439961649168385,['auxilioemergencial'],2020-05-15T23:34:57,[],,1,[],0,[],[]
1261439909484617728,['auxilioemergencial'],2020-05-15T23:34:45,[],,0,[],0,[],[]
1261439842866663425,['auxilioemergencial'],2020-05-15T23:34:29,[],,2,[],0,[],[]
1261439762402996224,['auxilioemergencial'],2020-05-15T23:34:10,[],,1,[],0,[],[]
1261439755431993344,['auxilioemergencial'],2020-05-15T23:34:08,[],,4,[],3,[],[]
1261439750612844544,"['BolsonaroGenocida', 'auxilioemergencial', 'covid19']",2020-05-15T23:34:07,[],,0,"[{'screen_name': 'diariodopoder', 'user_id': '1453098463'}]",0,[],[]
1261439726155857920,"['auxilioemergencial', 'APROVADATAPREV']",2020-05-15T23:34:01,[],,11,[],0,[],[]
1261439704261513217,['auxilioemergencial'],2020-05-15T23:33:56,['https://pbs.twimg.com/media/EYGIuN5WoAUo-l_.jpg'],,1,[],0,[],[]
1261439657289678849,['auxilioemergencial'],2020-05-15T23:33:45,[],,0,[],0,[],[]
1261439638788595713,['AuxílioEmergencial'],2020-05-15T23:33:40,[],,0,[],0,[],[]
1261439622577446917,['auxilioemergencial'],2020-05-15T23:33:37,[],,1,[],0,[],[]
1261439578918891520,['auxilioemergencial'],2020-05-15T23:33:26,['https://pbs.twimg.com/media/EYGImxuXkAEtNPg.jpg'],,0,[],0,[],[]
1261439555045076993,"['auxilioemergecial', 'auxilioemergencialaprovado']",2020-05-15T23:33:20,['https://pbs.twimg.com/media/EYGIlg7WkAIC2Dy.jpg'],,0,[],0,[],[]
1261439521381584896,['auxilioemergencial'],2020-05-15T23:33:12,[],,1,[],1,[],[]
1261439514175651842,"['auxilioemergencial', 'ForaBolsonaro', 'governovergonhoso', 'auxilionegadopic']",2020-05-15T23:33:11,['https://pbs.twimg.com/media/EYGIjOWXQAAdJUj.jpg'],,3,[],0,[],[]
1261439513739624450,['auxilioemergencial'],2020-05-15T23:33:11,[],,0,[],0,[],[]
1261439503404687361,['AuxilioEmergencial'],2020-05-15T23:33:08,[],,4,[],0,[],[]
1261439500036780032,"['Brasil', 'FiqueEmCasa', '15DeMaio', 'COVIDー19', 'AuxilioEmergencial', 'ForaBolsonaro', 'ChapadaDosGuimarãespic']",2020-05-15T23:33:07,['https://pbs.twimg.com/media/EYGIiJ3WoAAF6CN.jpg'],,0,[],0,[],"['@jurandir_poeta', '@LulaOficial']"
1261439472673136642,"['URGENTE', 'auxilioemergencial', 'ganhar', 'TikTok', 'ganhardinhero', 'premiosdeinternet', 'tiktokexposed']",2020-05-15T23:33:01,[],,0,[],0,['https://vm.tiktok.com/T29a8j/'],[]
1261439401013334017,['auxilioemergencial'],2020-05-15T23:32:44,[],,0,[],0,[],[]
1261439393316962304,['auxilioemergencial'],2020-05-15T23:32:42,['https://pbs.twimg.com/media/EYGIcGqXgAIdBcf.jpg'],,4,[],0,[],[]
1261439374190731264,"['AuxilioNegadoLiberaorecadastro', 'auxilioemergencial', 'auxilioemergencialnegado']",2020-05-15T23:32:37,['https://pbs.twimg.com/media/EYGIadnXgAADXSS.jpg'],,1,[],0,[],"['@dataprev', '@Caixa', '@govbr']"
1261439316221235200,['auxilioemergencial'],2020-05-15T23:32:24,[],,1,[],1,[],[]
1261439301293932544,['auxilioemergencial'],2020-05-15T23:32:20,[],,5,[],0,[],[]
1261439293232500736,"['auxilioemergencial', 'APROVADATAPREV']",2020-05-15T23:32:18,[],,5,[],0,[],['@dataprev']
1261439227356569600,['auxilioemergencial'],2020-05-15T23:32:02,[],,2,[],0,[],[]
1261439209354563584,['auxilioemergencial'],2020-05-15T23:31:58,[],,2,[],0,[],[]
1261439177683542023,"['auxilioemergencial', 'auxilioaprovadopic']",2020-05-15T23:31:51,['https://pbs.twimg.com/media/EYGIOMaXkAAPCMW.jpg'],,2,[],0,[],[]
1261439175640772608,['auxilioemergencial'],2020-05-15T23:31:50,['https://pbs.twimg.com/media/EYGIPjMXgAAIQRD.jpg'],,1,[],0,[],[]
1261439105457684481,['auxilioemergencial'],2020-05-15T23:31:33,[],,4,[],0,[],[]
1261439103851278336,"['TikTok', 'the1975', 'ค', 'URGENTE', 'auxilioemergencial']",2020-05-15T23:31:33,[],,0,[],0,['https://vm.tiktok.com/T29a8j/'],[]
1261439061845147648,['auxilioemergencial'],2020-05-15T23:31:23,['https://pbs.twimg.com/media/EYGII5ZWAAAl9CD.jpg'],,1,[],0,[],[]
1261439060087902211,['auxilioemergencial'],2020-05-15T23:31:22,[],,0,[],0,[],[]
1261439011945676800,['auxilioemergencial'],2020-05-15T23:31:11,['https://pbs.twimg.com/media/EYGGeaPXgAAzgUZ.jpg'],,3,[],0,[],[]
1261438998519648257,['auxilioemergencial'],2020-05-15T23:31:08,[],,1,[],1,[],[]
1261438995533266945,['auxilioemergencial'],2020-05-15T23:31:07,[],,0,[],0,[],[]
1261438990361788416,['auxilioemergencial'],2020-05-15T23:31:06,[],,0,[],0,[],[]
1261438973785726978,['auxilioemergencial'],2020-05-15T23:31:02,['https://pbs.twimg.com/media/EYGIDU-WkAg9RcJ.jpg'],,0,[],0,[],[]
1261438971604635648,['auxilioemergencial'],2020-05-15T23:31:01,['https://pbs.twimg.com/media/EYGIDjIWoAEW_8-.jpg'],,0,[],0,[],[]
1261438961454440449,['auxilioemergencial'],2020-05-15T23:30:59,[],,0,[],0,[],[]
1261438932824158208,['auxilioemergencial'],2020-05-15T23:30:52,['https://pbs.twimg.com/media/EYGIBRPX0AMy1cB.jpg'],,0,[],0,[],[]
1261438926683697152,['auxilioemergencial'],2020-05-15T23:30:51,['https://pbs.twimg.com/media/EYGIBAAWsAEMDk6.jpg'],,0,[],0,[],[]
1261438921067593728,['auxilioemergencial'],2020-05-15T23:30:49,[],,0,[],0,[],[]
1261438918404255744,['auxilioemergencial'],2020-05-15T23:30:49,[],,0,"[{'screen_name': 'petracostal', 'user_id': '204136120'}]",1,[],[]
1261438841845497856,"['auxilioemergencial', 'auxilioemergencialaprovado']",2020-05-15T23:30:30,[],,0,[],0,[],[]
1261438830487330816,"['auxílioemergencial', 'humor', 'covid19', 'fiqueemcasa', 'semchurrasco', 'aprovado']",2020-05-15T23:30:28,[],,0,[],0,['https://www.instagram.com/p/CAOhfU7l_2T/?igshid=1tq5jhzmhhk0'],[]
1261438821834555395,['auxilioemergencial'],2020-05-15T23:30:26,['https://pbs.twimg.com/media/EYGH6sDWkAYSgq7.jpg'],,4,[],0,[],[]
1261438806139469824,['auxilioemergencial'],2020-05-15T23:30:22,[],,0,[],1,[],[]
1261438792881238020,['auxilioemergencial'],2020-05-15T23:30:19,[],,0,[],0,['https://twitter.com/GuilhermeBoulos/status/1261360808598163456'],[]
1261438791488692225,['auxilioemergencial'],2020-05-15T23:30:18,[],,8,[],0,[],[]
1261438782689161216,['auxilioemergencial'],2020-05-15T23:30:16,[],,0,[],0,['https://www.horabrasil.com.br/129195/auxilio-emergencial-veja-o-calendario-de-pagamento-da-segunda-parcela/'],[]
1261438762942230528,['auxilioemergencial'],2020-05-15T23:30:12,[],,0,[],0,[],[]
1261438701176975361,['auxilioemergencial'],2020-05-15T23:29:57,['https://pbs.twimg.com/media/EYGHzBpWsAAZEdV.jpg'],,2,[],0,[],[]
1261438693060952065,['auxilioemergencial'],2020-05-15T23:29:55,['https://pbs.twimg.com/media/EYGHzhiXYAEmpPr.jpg'],,0,[],0,[],[]
1261438677663744001,['auxilioemergencial'],2020-05-15T23:29:51,['https://pbs.twimg.com/media/EYGHvEyWsAE_7dE.jpg'],,0,[],0,[],[]
1261438671972155392,['auxilioemergencial'],2020-05-15T23:29:50,[],,1,[],0,[],[]
1261438667299729411,['auxilioemergencial'],2020-05-15T23:29:49,['https://pbs.twimg.com/media/EYGHxziWsAEuDFk.jpg'],,1,[],0,[],[]
1261438665810571264,['auxilioemergencial'],2020-05-15T23:29:48,[],,0,[],0,['https://www.horabrasil.com.br/129198/auxilio-emergencial-aprovado/'],[]
1261438622626009088,"['Auxilioemergencial', 'inconclusivos']",2020-05-15T23:29:38,[],,1,[],0,['https://chat.whatsapp.com/K2LMzmdv4V49uOBkWY3r8U'],[]
1261438603248447488,['auxilioemergencial'],2020-05-15T23:29:34,[],,1,[],0,[],[]
1261438600429760512,['auxilioemergencial'],2020-05-15T23:29:33,['https://pbs.twimg.com/media/EYGHiJiWsAM70PU.jpg'],,6,[],2,[],[]
1261438577164128263,"['AuxilioEmergencial', 'AprovaDataprev', 'PagaBolsonaro']",2020-05-15T23:29:27,[],,1,[],4,[],[]
1261438566309064705,"['auxilioemergencial', 'ImpeachmentDeBolsonaropic']",2020-05-15T23:29:25,['https://pbs.twimg.com/media/EYGHsMlWAAgU8CX.jpg'],,0,"[{'screen_name': 'lettycruzz2', 'user_id': '1089232479930773504'}, {'screen_name': 'eubruguimaraes', 'user_id': '832616462686629890'}]",0,[],[]
1261438546348396544,['auxilioemergencial'],2020-05-15T23:29:20,[],,1,[],0,[],[]
1261438527180595207,['auxilioemergencial'],2020-05-15T23:29:15,"['https://pbs.twimg.com/media/EYGHpYPWoAASt7w.jpg', 'https://pbs.twimg.com/media/EYGHpuUXkAEXz87.jpg']",,14,[],0,[],[]
1261438480866963456,"['APROVADATAPREV', 'AuxilioEmergencial', 'auxilioemergencialaprovado']",2020-05-15T23:29:04,['https://pbs.twimg.com/media/EYGHnMrXYAAdXS0.jpg'],,1,[],0,[],[]
1261438469529878534,['auxilioemergencial'],2020-05-15T23:29:02,['https://pbs.twimg.com/media/EYGHl81WsAAaUhd.jpg'],,3,[],0,[],['@dataprevpic.twitter.com/kk7XnlA07n']
1261438452119138304,['auxilioemergencial'],2020-05-15T23:28:58,['https://pbs.twimg.com/media/EYGHlFaXgAInU4u.jpg'],,0,[],0,[],[]
1261438441868406785,['AuxilioEmergencial'],2020-05-15T23:28:55,[],,3,[],0,[],[]
1261438392669069312,['auxilioemergencial'],2020-05-15T23:28:43,['https://pbs.twimg.com/media/EYGHiBFXsAE-U-r.jpg'],,0,"[{'screen_name': 'CrisinhaMotta', 'user_id': '437455953'}, {'screen_name': 'eubruguimaraes', 'user_id': '832616462686629890'}, {'screen_name': 'joomikhail', 'user_id': '1347874969'}]",0,[],[]
1261438336037683201,['auxilioemergencial'],2020-05-15T23:28:30,['https://pbs.twimg.com/media/EYGHeA5XkAMX_EF.jpg'],,0,[],1,[],[]
1261438333806186496,['auxilioemergencial'],2020-05-15T23:28:29,[],,2,[],0,[],[]
1261438330006167552,['auxilioemergencial'],2020-05-15T23:28:28,[],,0,[],1,[],[]
1261438324532826112,['AuxilioEmergencial'],2020-05-15T23:28:27,[],,0,[],0,[],[]
1261438316735614982,['auxilioemergencial'],2020-05-15T23:28:25,[],,2,[],0,[],[]
1261438311656112128,['auxilioemergencial'],2020-05-15T23:28:24,['https://pbs.twimg.com/media/EYGHdHHWsAI8GBj.jpg'],,0,[],0,[],[]
1261438284623904768,['auxilioemergencial'],2020-05-15T23:28:18,[],,1,[],0,[],[]
1261438284531560448,['auxilioemergencial'],2020-05-15T23:28:18,[],,2,[],0,[],[]
1261438214981562369,['auxilioemergencial'],2020-05-15T23:28:01,[],,0,[],0,[],[]
1261438196447141889,"['URGENTE', 'auxilioemergencial', 'MinistroDaSaude', 'ค']",2020-05-15T23:27:57,[],,0,[],0,['https://vm.tiktok.com/T2ypaX/'],[]
1261438169645342720,"['auxilioemergencial', 'CAIXATemNADA']",2020-05-15T23:27:50,[],,2,"[{'screen_name': 'Lregina2126', 'user_id': '1327483705'}]",0,[],[]
1261438124879540224,['auxilioemergencial'],2020-05-15T23:27:40,[],,3,"[{'screen_name': 'Laiss_santiago', 'user_id': '3820146435'}]",0,[],[]
1261438113479565313,['auxilioemergencial'],2020-05-15T23:27:37,['https://pbs.twimg.com/media/EYGHRYlWkAAPhn4.jpg'],,0,[],0,[],[]
1261438109297840129,['auxilioemergencial'],2020-05-15T23:27:36,['https://pbs.twimg.com/media/EYGHQ_WXkAIm4Oq.jpg'],,0,[],0,[],[]
1261438096454926342,['auxilioemergencial'],2020-05-15T23:27:33,['https://pbs.twimg.com/media/EYGHQaUXQAAdKcF.jpg'],,1,[],1,[],[]
1261438092847845376,['auxilioemergencial'],2020-05-15T23:27:32,[],,0,[],1,[],[]
1261438078159380480,"['Aprovado', 'auxilioemergencial']",2020-05-15T23:27:28,['https://pbs.twimg.com/media/EYGHPLZX0AcCAs_.jpg'],,1,[],0,[],[]
1261438069103722497,['auxilioemergencial'],2020-05-15T23:27:26,[],,0,[],0,[],[]
1261438059612008449,['auxilioemergencial'],2020-05-15T23:27:24,['https://pbs.twimg.com/media/EYGHOBTX0AAw64k.jpg'],,0,[],0,[],[]
1261438055602204672,['auxilioemergencial'],2020-05-15T23:27:23,[],,0,[],0,[],[]
1261438049705054209,"['auxilioemergencial', 'auxilionegado']",2020-05-15T23:27:22,['https://pbs.twimg.com/media/EYGHN39XYAEyBIC.jpg'],,6,[],0,[],"['@DatenaOficial', '@EdimilsonAvila', '@sbtriopic.twitter.com/mme0jGQwy3']"
1261438049625321472,['auxilioemergencial'],2020-05-15T23:27:22,[],,3,[],1,[],[]
1261438032894443520,"['BolsonaroGenocida', 'BolsonaroAssassino', 'auxilioemergencial']",2020-05-15T23:27:18,[],,0,[],0,['https://twitter.com/santos_ana29/status/1261418003893121024'],[]
1261438030151221248,"['auxilioemergencial', 'auxilioemergencialnegado']",2020-05-15T23:27:17,['https://pbs.twimg.com/media/EYGHMt9XsAM8eGN.jpg'],,2,[],1,[],"['@Caixa', '@mariocaixa', '@dataprev', '@minsaude', '@MinCidadaniapic.twitter.com/pijPf59GOE']"
1261437996953288705,['auxílioemergencial'],2020-05-15T23:27:09,[],,0,[],0,['https://www1.folha.uol.com.br/mercado/2020/05/bolsonaro-barra-motoristas-de-aplicativo-e-outras-categorias-em-vetos-a-ampliacao-do-auxilio-emergencial.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw'],[]
1261437979945570305,['auxilioemergencial'],2020-05-15T23:27:05,[],,1,"[{'screen_name': 'thuanei', 'user_id': '2569786369'}]",0,[],[]
1261437971539980288,['auxilioemergencial'],2020-05-15T23:27:03,['https://pbs.twimg.com/media/EYGHH_IXgAAV0BY.jpg'],,3,[],0,[],[]
1261437965592600576,['auxilioemergencial'],2020-05-15T23:27:02,['https://pbs.twimg.com/media/EYGHI_lWAAEO7aH.jpg'],,0,[],0,[],[]
1261437964271288321,['auxilioemergencial'],2020-05-15T23:27:01,['https://pbs.twimg.com/media/EYGHIr8WAAcR_lo.jpg'],,1,[],2,[],[]
1261437952862892037,['auxilioemergencial'],2020-05-15T23:26:59,['https://pbs.twimg.com/media/EYGHIJdXQAABgr3.jpg'],,0,[],0,[],[]
1261437949415129089,['auxilioemergencial'],2020-05-15T23:26:58,[],,0,[],0,[],[]
1261437930297421825,['auxilioemergencial'],2020-05-15T23:26:53,[],,0,[],0,[],[]
1261437915944456192,['auxilioemergencial'],2020-05-15T23:26:50,['https://pbs.twimg.com/media/EYGHFTQWkAAVrfS.png'],,1,[],0,[],[]
1261437912207380480,['auxilioemergencial'],2020-05-15T23:26:49,[],,0,[],0,[],[]
1261437904129126400,"['caixa', 'CaixaEconomicaFederal', 'auxilioemergencial', 'URGENTE', 'Dataprev', 'Bolsonaro']",2020-05-15T23:26:47,[],,0,"[{'screen_name': 'MinCidadania', 'user_id': '281572031'}, {'screen_name': 'bolsafamilia', 'user_id': '1513580893'}]",0,[],"['@AndreJanonesAdv', '@jairbolsonaro', '@onyxlorenzoni', '@BolsonaroSP', '@CarlosBolsonaro', '@FlavioBolsonaro']"
1261437894654394379,['auxilioemergencial'],2020-05-15T23:26:45,[],,0,[],0,[],[]
1261437855034900480,"['auxilioemergencial', 'Dataprevpic']",2020-05-15T23:26:35,['https://pbs.twimg.com/media/EYGHClkWsAEypQg.jpg'],,4,"[{'screen_name': 'dataprev', 'user_id': '33677523'}, {'screen_name': 'onyxlorenzoni', 'user_id': '43041690'}]",0,[],[]
1261437848663855104,['auxilioemergencial'],2020-05-15T23:26:34,[],,0,[],1,[],[]
1261437844352090113,['auxilioemergencial'],2020-05-15T23:26:33,['https://pbs.twimg.com/media/EYGHBTbXYAUOD2R.jpg'],,2,[],0,[],[]
1261437833044062210,['auxilioemergencial'],2020-05-15T23:26:30,[],,0,[],0,[],[]
1261437770947592192,"['CaixaTem', 'AuxilioEmergencial']",2020-05-15T23:26:15,['https://pbs.twimg.com/media/EYGG9IqXkAAF1Ze.jpg'],,5,[],0,[],[]
1261437766438543360,['auxilioemergencial'],2020-05-15T23:26:14,[],,1,[],0,[],[]
1261437748323291138,['auxilioemergencial'],2020-05-15T23:26:10,[],,0,[],1,[],[]
1261437721450631170,['AuxilioEmergencial'],2020-05-15T23:26:03,['https://pbs.twimg.com/media/EYGG1iBXgAAieoo.jpg'],,4,[],0,[],[]
1261437698041995264,['auxilioemergencial'],2020-05-15T23:25:58,[],,0,[],0,[],[]
1261437678752419840,"['ForaBolsonaro', 'ForaBol卐onaro', 'MinistroDaSaude', 'URGENTE', 'auxilioemergencial', 'COVID__19', 'BolsonaroGenocida', 'BolsonaroEnlouqueceu', 'BolsonaroGenocidaFascista']",2020-05-15T23:25:53,[],,0,[],1,[],[]
1261437672645681155,['auxilioemergencial'],2020-05-15T23:25:52,['https://pbs.twimg.com/media/EYGG3q_X0AY7bRg.jpg'],,7,[],1,[],[]
1261437669063700480,['auxilioemergencial'],2020-05-15T23:25:51,[],,0,[],0,[],[]
1261437643507761154,['auxilioemergencial'],2020-05-15T23:25:45,['https://pbs.twimg.com/media/EYGG1pDWkAEmGgJ.jpg'],,0,[],0,[],[]
1261437627296817152,['auxilioemergencial'],2020-05-15T23:25:41,[],,1,[],0,[],[]
1261437610469330945,['auxilioemergencial'],2020-05-15T23:25:37,['https://pbs.twimg.com/media/EYGGxsEXYAswd4j.png'],,1,[],0,[],"['@caixa', '@dataprev']"
1261437608472657921,['auxilioemergencial'],2020-05-15T23:25:36,[],,1,[],0,[],[]
1261437603749953536,['auxilioemergencial'],2020-05-15T23:25:35,[],,0,[],0,[],[]
1261437597118799877,"['PAGABOLSONARO', 'auxiliomergencial', 'auxilioemergencial', 'auxilioemergecial', 'auxiloemergencial', 'APROVADATAPREV']",2020-05-15T23:25:34,[],,1,[],0,[],[]
1261437588461805576,['auxilioemergencial'],2020-05-15T23:25:32,['https://pbs.twimg.com/media/EYGGzTlXYAAgF1r.jpg'],,0,[],0,[],[]
1261437588386336771,"['AuxilioEmergencial', 'Mei', 'Informal', '38DiasEmAnalise', 'RendaBasicaCarioca']",2020-05-15T23:25:32,[],,0,"[{'screen_name': 'jandira_feghali', 'user_id': '39116717'}]",0,[],[]
1261437581079613440,['auxilioemergencial'],2020-05-15T23:25:30,[],,0,[],0,[],[]
1261437572959666176,['auxilioemergencial'],2020-05-15T23:25:28,['https://pbs.twimg.com/media/EYGGxyFWkAYbY1-.jpg'],,0,[],0,[],[]
1261437567167352832,['auxilioemergencial'],2020-05-15T23:25:27,[],,3,[],0,[],[]
1261437548590583815,['auxilioemergencial'],2020-05-15T23:25:22,[],,1,[],0,['https://twitter.com/lucassouzab_/status/1260945259934158848'],[]
1261437528336367623,['auxilioemergencial'],2020-05-15T23:25:17,['https://pbs.twimg.com/media/EYGGvXVXYAQrNTG.jpg'],,4,[],0,[],[]
1261437511341129733,['auxilioemergencial'],2020-05-15T23:25:13,[],,0,[],0,['https://twitter.com/g1/status/1261427388384083969'],[]
1261437504030494720,['auxilioemergencial'],2020-05-15T23:25:11,['https://pbs.twimg.com/media/EYGGtQ1XYAEmZL6.jpg'],,0,[],0,[],[]
1261437461420560387,['auxilioemergencial'],2020-05-15T23:25:01,[],,1,[],0,[],[]
1261437429506023426,['auxilioemergencial'],2020-05-15T23:24:54,[],,0,[],0,['https://www.google.com/amp/s/www.techtudo.com.br/google/amp/dicas-e-tutoriais/2020/05/auxilio-emergencial-negado-veja-como-fazer-a-contestacao-no-site.ghtml'],[]
1261437428125978624,"['ForaBolsonaro', 'ImpeachmentDoBolsonaroURGENTE', 'ImpeachmentDeBolsonaro', 'AdiaEnem', 'auxilioemergencial']",2020-05-15T23:24:53,['https://pbs.twimg.com/media/EYGFqUpX0AILbEh.jpg'],,0,[],0,[],[]
1261437412103860226,['auxilioemergencial'],2020-05-15T23:24:50,['https://pbs.twimg.com/media/EYGGotLWoAIcIdz.jpg'],,2,[],0,[],[]
1261437410212302848,['auxilioemergencial'],2020-05-15T23:24:49,[],,1,[],0,[],[]
1261437397314736128,['auxilioemergencial'],2020-05-15T23:24:46,['https://pbs.twimg.com/media/EYGGnpAWsAEHoPX.jpg'],,0,[],0,[],[]
1261437384610033664,['auxilioemergencial'],2020-05-15T23:24:43,[],,1,[],0,['https://chat.whatsapp.com/HHkNHH1MsdX6uHADVRgXUd'],[]
1261437379618824192,['auxilioemergencial'],2020-05-15T23:24:42,[],,0,[],0,[],[]
